query_id,answer
mr4dTFtmPpbGsnhq,ec7b9d289a181f3c 56fe2ed347669b2b de46754931110abc b5e4cb2983e2f4b2 e7dabd1de9d3990e b5121b12415c36df 4cb18cbeb5a52124 d0d62183d33124be bb9d2a9f7fdb33d9 be4e6a68297ae931 75cc57fa426c53c0 bce6cd5c4867e5cb b5bf4fcb38751e14 c67ce5d61ad3844d ad7574aecaae3560 87fe8042438cc31b e8c646e068335ad6 a43ec02d81d67c3e b92eec0bd468a56f 656975fb23a41652 07cf09565866859b 6fb7becb2cfdceae 7b2ca0a07682aac0 f0b9eeb1b0634f17 190809249bc5ebb2 57be60ed13d7d387 305d4161d709ba11 bcc237c79e313521 edb04f7dc955471c 9be663337d92f27c 96803284c72c5771 bc24502ddc2936a0 c9b887628805d828 feaee2d7bd08f933 b1a90ce4e7943c19 c51a8e400c6c38ce 1e3500158469e3cb 9b2dc4481b06e8af 8a9d192138e4bc1a 41b53510da427bc7 13546de5ff17e4ad ae6c77fa0815698d 29423dffef87f87a eb8c9e81de770415 a6ecc05aa19ecb2a c3de3e13c502ac49 2f654b73144f4545 80c76fed87362478 738ce72dc98ec714 ee26780d0d45338d
QXyD7fVQHmJYiYGd,38a273438e751148 c3368fa69b7fce8d c1c55c2cea9d75e9 879d98daf9315d74 ec781c7db25ff72b 19bf12ee9dcd9f65 e767b4d47e8fb801 6630afdf9d42f9cb e0c274c187d95633 26619b37a11733dc 0fc74998728a2633 f94e070ad21e6e5e b4b3360640cb1fe0 6274454189d4d40d db3e2da67b54910a 729e090ab570a5c9 02635bbe1077a92c fdb2a31417a43b88 981727d54da14c78 b61835229ec7314f 8eba34f04a0b7573 d1ae624fd470d363 3b6b70d89e5994fd 7c18532905d2d800 43602b0d386313a5 70ec4dd796d98761 0d30deec0cf2a60f da3de5ee01de5c8c 8c62f9d5520a9195 db35eb005cbaf816 7567702520d29690 a7ca19ba7b707df9 2809c8b900941eb2 b2f6e936f2c54c33 6926d72f2052e354 c5483e1de01eabd6 3353580ba5eed956 a2916bf68a62b70a d723f0102c7d34c0 a2723dd97fc1e6df fa91ea08d7f3c39b d753081a0d6310ec a2d8e68f54ed0513 57687a003d6ccf1a 8ba04ebfa69041c4 4483a4539f9f04b6 bf2c5a0c9c6a8b99 5cd4b1d4d1e69598 0b462778df16bb67 8cfbb226ef0fdae7
BJwu1mmLNfbUbMyY,7b145ca43dce0cf9 eec1b1610028b7ba 25762866ff6cf609 0d94c93ca0543724 2b4ccd084d191601 dbf9671444be6fae ddc5df8ac819145d b2f0a656f69dabb2 0128d1dcd57ae32e 851e05c36ea38de3 0f4c06a7381bd839 b3e69895c80683b0 3d8fd9d4d4cdb375 007158014129d6ce 2b32df84cd67f82e 64cc93aa479ea8e6 d141777947c264dd 87e833bf5d27446a 90eb03f000f9a60b 79ec6d618a491d39 a4838314ae9a2544 f6ec81f1637fff06 178b65cd9116338b 7fc303535c5712aa 4a55af5f3de1da5d f3fea221bce35fe7 5adf4684832d22a4 8c6bf3b2237b5911 f9f38359b5b21557 19b765332cae72a7 1134248ba6eb1e0c e87ad4fb431ba86b dbbd1c569ff1f1c5 092da414f079d6c7 f72a4900e7f5604e 48a2ebb329a27097 68e25afd71f0d486 ec5ec40ce114c5fb 2c136434c763e098 ba9116a61fe71eef 1490f11e8f49e3d2 fb7c6b5b3d6d970f 08eb40acc6504b80 5ecabfc09fff7651 7a414b88911d8677 615823ab71c7891e 74e7e6c32ab4a7f3 c73239fc681212fd 0437ffe681186848 c4a7a82c93fcf1f2
9yqUC10izBrTtHYL,cc94d6001df03b7c cf747369806227d7 987bfe5cb3db6123 8c63ca14d22671b8 79aeaebc30997518 fe97c3857c3434ea ff8a8e4974e830d2 c78f8d7efc69c376 64be05357947a053 d293ce6560b9b7c2 e131ecb0fe71aa53 9e7793f19bd5c7c2 226929f138f5817b 715cb8adf78f757a 2c5fd91e4657d17c 322ef75be380bcf6 bbc7bb897201a74c 590c481dfa14d565 ce51c6376a98a389 2ca4d344a6ac328f 895edd88616e4377 3e817e2946269f4d af8e1cf3c6622f21 5df1426bdbe5fec1 8f69024ac4a00b25 3e2a59bc8895494b 4004369894c6686c 6e399a08d3fbffcc eb0c78d69c1e550c 67e1a075b3517ee4 6fbef1f0868a26a4 894be3834114baad 14f751c144daa912 8e0c5566d5e12b66 884455991bc24e64 44bfc00f1101bdb3 fccbba94be53b6a5 5eae04f93efe6cd5 96eb0d0a8914c4fc ebae29d5103de9c2 27e9be0282f98133 f90dd02beee80866 1689bb50088bd835 e575a1c3594b41f1 ad7034138649c6a0 4b9a9067f0409026 b0a5cb0b02da90fb dd936ca593ebb6d2 5b1fb66ee8fa479d 534be5726f1469e5
jhqvJdOYB0SP0KqJ,ef97594ae059bc1f bd695e09c37a729d f98fab4f65931f96 926788051752bc6c ed37fc291cd0a2e2 3b9a992859224b2c 82e48f50044b97fa 72207f0a5ce341fa c5208b172f0b6ace b97ee57a125abc01 6888b29f5157bda2 f16438db992281fa 7141b45f84a5b9a7 7619a5d9c92192c8 de1b5a92990f05ef 75adc801c3f1c955 cc38944db79cdef1 d608c913b5dd97b7 a6c81eda8862fd7b 93706bac0fec2074 f85ca67e5f036b4b 52bf59f8491ba737 b05bc4fb80c3999d 9b95cef595da5cf7 fd03f8664bd9647d 3afd8fc1b8bb68d4 afbd040aa8ebf325 53154a7e5fe5b821 9d6091a3f8482aab 8f30248a852d5b44 44a9926810c07741 d92342f40fdb8fe7 f6c7c8bc65e8056e 58351995879ad07a e66510e8b3d4c5ce 4d5fd9898e688e76 e36af6aa6de996ad a1ed632c68fa511c f359adace2d4f12b 2bb3bb82e8da1073 687426795cb43677 cd3c49ec3e22064f 2240ebe311927884 eba1d512308dec29 bb23ed48787f08d3 fad60786ab42b601 33b2b630be76ebf2 b9842f444274cf27 861bbf2a4da46b84 d34d82b5263bc41f
oafeqzOkRI9YVKur,3cffe0224dfa09c5 23be37caba71f02b e1a55ad3ecc6cc4e 77bbc338373b4e19 d125aa22885d3b15 66f4fb1cce864918 e39917ebf3a91cac 77a9da3e2cf332c7 5e3d57e9ff635b54 dd36ff7afc2cc336 751b067a135ad8fd f29eeaca9c6f16b1 00d80a5d80fefcc8 9a406ee9fb37ea81 2692484a2f4a426a 2ae28de333b720da 50058f838ffd1c9e 8d3b73e0686b83d1 6dcbae153b1e7022 b3710b0e1a86b324 46b138db81480fe7 99b1f34c41b59d12 9bad6262befcd2bf 5e7e7cfc502e3003 23c19a0ef0c109ba 86230862b9c37b1e d09a9bd8aef077d8 a4339e92b6cc9085 d02b4fae6a248375 169ddd66f5ee5330 6d6b80a38e9342c4 18b36cf8f1086bf9 2fbdc5bf098eb679 80411bd7e7246dab 0c3d0609ce3df594 d48893090a4be912 144b3206ea4a356d faca8b5d0cb2944b ef9ad71813d6aefd b66b23999c3b20ba 940c753ce47fac41 c1ded0b082a35cbc 119a6ebceae84904 3e5c8613bf68d3d8 4ab10c46e7016b2e 1cff8caf32243f4c 2ce0479eb9106440 53e8048713e26a6f 7acf3f96b952b954 4370e68a646bb32c
j5wgRbCsDVnyzcB2,d6b0f9b75560c91f 732fc0209877cfae f7db305fb00b928b 65a15c18056cc39d e2bc807987cd11ac 8f2dfddd566e6d0c d9a64c0d5507b6d9 9e6cbade4e5c99e9 282148e07e625fb3 2c1915a7d5392332 fb0035d1689fff76 62e1aa6a6b9da3a1 17c23950d6de5b5a b1d548130439f1c6 5bb50df78ff370a2 f3319c593b0a0d2a 2346f81fd5561fc4 ea30484bb0f1bbe8 918a159cf095d901 e0156ab42ecd8b90 fb233b57b9afca6b 6a653efcc0da1f1b 431eb9bbe3b60dc1 323bcf5795e648d1 3d4a829b69916372 5a250dc85c39d03c 1f01272f79d665eb f8d619af881b65c5 1b1be001a4878f22 ed7d1ed0cdd6bc57 e2e720b6f4e5bb6c 90484bb6aa849f86 341f51845cd0ba40 029e3b212b3ea265 d6ff593de53d291e f6fe88f806f74942 05db97fa54beed9d e08712215206c4cd 0d10fd9a7bdc21f3 2e65821fe504a6cf a1f95c5a6b556a10 171feb69d67c5bc1 793adc5adc859e8f 65c8c5adea237a12 8476f4d67634660b 1dfc12d7f1c5c665 377ea6694c81ecb3 779a3bb3414c5ba2 264fe46e2ad8fe12 b73fe4988c31b28e
mPK4gSrAZj905p37,3d297153cf417206 d3e939956a033abf a0124eca89bad1a6 8ea5aee382a8f473 19535312df5f6cae 47ab7b703cd2dafe 4f51467e5662bd37 fcf628b58919f447 36bf5013a38ce20e ec85e8116a9f8f01 a0509c6d4c8044b4 b973b6107b93cfdc d5c532e75096a710 cee0e356fb20c447 074c01d907850f25 026ce13d80e28e25 b79fae5cbc601550 3ac7c3b858583983 99767eaf4cfdff23 42d1a4eb32998455 bf310fde4b012713 8c442e7c794e206c 1a634184d6ed4fad d646128a821a8f65 bca6f21b7fcf2cb9 93ba1e326aec973c f2bcb42d942319fb 3d5d84b2739f4055 b8afe7c3613589e5 0ec3412a5ca68393 98b2a79325e3d534 9a0b4330ddebf5e0 f155ec4382f08afe e09c7a479a49a543 68500e23c78f4ad8 f191c348e1786656 6e1a0fdd15116c21 d622a08f9f957b7b 40fd4e7ce8486913 c22b471138947390 7fe499cd8d5ff995 67380c8713077d79 e752b124649d2de7 ab5cff6315d6c589 2edbc4b5689f8bf4 302588212b2d203b 6f59cd3aaea9b370 f07f52fdd026382e 4198129a59b17dc9 23e686c5f60c86ba
p4ngREU9heiKvIIn,d9c59d1da336f60a 714b102d17b600c9 65296d8f6d703a7f 0d10cc47699d0631 7c7e5a54dd6d334e 9eea5c4466f4f6e0 2d3267edb01bdb87 a0763fc955fbbcf7 c458cdb9bf81810c f6b0d557a20f087a b5ce20e5ab6b43d8 e11491f914a5cff8 b5ecdaaff35f1dd0 b368bf9b35dfaba8 6edcbcd8593429be d165c1d2890c56ad 01d4c27bf7ec88dc 77b61a8897e84aa1 ee542ab5166a48dd 71447548dade81f7 4398ea274370ab15 0abc436b1b5e1e43 5d72da1faa346e23 2eb9296eca90b130 a6a204fa2549fc80 96cf9cdab2b907f1 da2e6461965d91aa 64f3f5b6cd442e07 4c281a9c57b7c55e 9bcb839abf364980 7ec1c3f0f1d466df 91a6d9fb2bb3a539 a2080f3dc678ab7e 8ddd2f6d7ebf891e cf3fdc90dfe9a62e 9417fb5a75519070 054460d4c51a5de9 216cae65ffc2a24a 3081ab2d3eba82ce e16f893e5ef461a8 fcaec4f5f14108f8 7bf306f4bafd2390 c1116164a305a6fb 6c12f30960d8760e 203161e6c50b83fa 1be8cca09bb41b25 464f92a928bd737b 78a57f3ac966f0cf edd64a66ad3fd386 3a7f1d43f33fc7ca
ID8Pb908VcuS604i,1c7f1cbe3f05531d f98fc2758ba91aa2 a8aa662ae356e11e aae5c98f1f952629 9e433391b5431203 0afe20fe0168a899 ba172ff3b699b690 d92ad0103438bd7e 797eec9f96f045ce d07c6e1008572577 74d81114661a8a78 b0d0ffdde09bbc82 7895553f440c2f28 46703c137eaa1adf b68dab7e288360f9 7f0f7ee42505c614 7d0196184813324c 928aad066e52b3d3 2d38d48dd2824edc c06020b8e4182829 bcf9128db114c457 64cf5f4f2062c883 93f8cd3b7fc75958 f4404ab88309705c 54b68cc0ba6b0ce4 c4e038d1700cce04 356effa7c34069e2 21fec538486af428 7c899f9bde6652a2 2049c224f7df008f 8f9af36427e2f12b 2948691a181179d9 09b050d528597253 36b1900155a926e5 dd1dc42d4eef3c35 bb54e2354b95121a 9e677044f972b562 c665c24fec8c7c6c 056e76b108c95fdf 1bdd51012b79b282 5c1985bc04cbd0b9 53b87ae5a4a0046a 1b45347d5825518e 4aa43872aa6aab4a a3377b45345302e3 c1f758af56c902e9 f6e8023c33290ff9 527b7875af18506f e156b3fe77cb89bc 311d31b73989e1bf
9SHgJ4auNROI1zNe,5fa392424a9c5baa de203e196cf2ef0e da45a2a601899d45 fd5997339f6ad9d6 52dd1fcdbea07e4f 541c8d6d16761d10 eb5513b8265bc7f6 9cbf1b7772e2900e 27567f1871885270 290bc12cdeb2da82 909ef2e815eb34e3 0e8603e6142056ed 4f1a536896c4efd1 e344c64e9c64e289 e073d366eabd2b47 05e7b4fab60ee672 8c17151793b7af16 8cb7757ad9b68752 fafba52c48a2e28e 5c2a591e13521a50 06d1071c7f63321d 6cb79391b3147ea2 6ea2cd17b1ee9b2c d635cb7e750b1f5b 8959d364eeedb76d 284d5b84de4667c1 82aebc664f85133b 831738697995b042 9981ea6bc7eb959a 5ee111baa189a56c 02754ba4b4c07d57 8fbb31eb9e4b2013 23b704ee81c79c8b 5ab0e8ecdd1dbac3 7aa5a1e76c84e8f2 ed092c16ca6073c7 3700de607e153813 92f57c86aeb8b1a3 f2feff7393d599ff 38f96fa17f76e11a d87f2a9e14a79024 7552990664d5e9b2 d8dbb29f41e1bf53 d2b72a035e7c56ab 667a8356279d6436 e097aa5e971e5013 6350d6a80c333b13 26f9055e149c336e 83299d825204faa1 74e4876ae4626787
Ehy65JuWe6xLmG8F,585c515a00d4acb5 4d6b40a876d84ac0 c7c7e3e317658bf6 6f09925bc98c5c8f a7252545b053653f 707a0ac6ad88d35e a6e84128802fe69b 24112771af078902 e2a407dcf775f5f1 1cb87de3e9d45d09 1c8669d9b01cef7b 2a080c6a9d64946f 79de75feb776e636 f84c708ad99a4490 0fc8802e0191e810 a8ff87f10bee9b2a b068fe7c7892b94b 4077219c24a39067 0a7a13b10b190aab 49198ad0c19ed7cc a03b68489742be58 e56406c64fe829a4 1f0ad6c386c05c2c e43352dd9b829b95 33324e4074d30573 b2fc1890d52e22ec 6006d97e08d0fe2b 3714bd9002b165ea 6e59747ba0dfeb2a 6111fca10aa2388a 42cf8a8d30d66d43 baa8379bc0c558ea 17ac46a897e58772 1dae31b3f1d14516 8ddded5e0de9403f fe1efbf0699565f6 b284778d1557c049 d470a5a283f726c1 0f9900cd37043bb7 326a2917ab7408df 781aae25b9788089 a74da2fe85b0c723 33fcd0817e729f58 6fc7eb146e131054 0b4e0c29001d7069 f1fbc7e8a187cbbf d007dec4043cdf79 786ce8f4f103f403 deb066a32e27cbf8 74b67d885984773f
AmkMi6ddpA4bZno1,c54cee6771da24e9 d21b1dba3ca2d52c 9dc3e6c3127388e6 5129366f8ba52b84 81d7b2ec2a8ad6b4 1dda6fdbd281e024 4de008991636fcd3 7369b86964dcab45 0b630d40f8a864fb 47ffb0bdd99d0903 aaabbc48dca4b8c7 aad2a42642e265ab 26d4ea213407f4f4 4b30735642c5262a 87b9b5c0984cb81e 8454d0c789c6aab3 8bb66b364bf67dff 563951729b633e9c 1dc4cb1cc011b8e2 771171d8ecf27991 7268c1e0b28d3498 09d32ff8e1c8dbab e7960521a7e6e813 48793982ffbc13ac 2909144c9f706a84 409f4ea5c9f218ce 7f4e69407ad2e807 711ec2377ce434da 69a19b286cb0d84b f1871602382b4f9c 5b66c709647b88d2 e43d0b0f4dd2ace9 287020f17694fb51 03aa9698689ee717 a45cbe6e914b021f c1de5226db4b6a50 51d60519b8dbc337 6c5405d7b95afaca 9af71cd0d0678977 0c709904dee69f27 defcc221872331f0 438f56dac3963dbf ae1be196b1609f1a 4a0417102e3fcc04 d561ca228c09aa98 2ce323c62aae6bd2 28967a2f66c9ff99 5825a2ea2ab80438 03c454a553ff7a35 42eb385593ea7a2e
xMQfpvZkFr9uWUPs,7caba4fe89237012 d7151122b288c4eb 62d88da7e68a697d 2316f71237f3966d 89b131f92f922cdb 16d378e768c70e7f 4428e959792aaa7f 64517e0268f4114c 01944e15a906a894 4552cff4ecb78533 9dac612916b19e10 56ba9806de4dcd7d 9e40c66cf56737bb 378ce772b9cdd784 f57d788521328abb 119b248bf74f0607 64708d57007ae00c b9dfb560b28b7064 9319eacd39ff3ee7 7227d91f5684d0d7 50de264832bc3769 941d7cc7b280b35f 1b6b5778fbd17f6a 6d750dfa179472ed 00bee613600023e5 62bc8928c0f15fce f7c9013dabaa308e 8aff868c878f4028 43f7c60d3f463666 62421f4ab3786a1c 8b61a346f11cadfd 1fba170e76b1da81 c528d5a0a5a3b2a2 8c661bd062d8ac40 9a2b8c6ccfeab1ac 4631d4b72619612c 4d1dd85e12c408ce 37369f377027d165 2f92258411b85419 77303c3262cf985e 02222ff916d02a02 35682f2bab44167a af831462034998ee f6b788ef5af553ae 063a2cb2a4b7e0bb b941a26e21662dc9 8981aa080a56a2b3 6dfaccc395a958dc 3538b0f1ad19ca1b bf6612288978ee88
4B6AYsuQscRzdKXh,7d963d6b0916b3cf edc6fbbf9224be78 9cd66f8516d7ed57 4d33a8798cf6a1c6 13e710d6f909405d f933f47e9ac28e77 add4c5dbbdcce3e5 142122e86184abbb a3242f1105199009 03a57da8d693da1e 82a0e7f7c3dc0608 6e20fadd09d3ae66 d3ee36592fa22e94 70be675935e3e9a6 4352b97459fd0c0b cdf366bf694917fe ae1d76c92aa3d6a2 797d1cbcd8e6948e a8e23df58d40a88b d012529cb2d160f9 a84d0986dd466b53 2154aec8b3bc3dc8 e148f3b36e4281ee 927e611f9407a8d1 aebe45d101b645c8 b1aadb4bdb526758 2573ada6db2cd72b 64cd05be4eb7e5e5 a05a535bcc8fcf89 a7a9af59ad6d70e3 3af97e9045bb4e6f 98ebe53d60c9e480 ed2e8c8941ec0fad 1d2d5de9dc7221d5 00ed2d8ffe817733 e2fef58fcfc0b4cb 39197e97db8fb466 be7edb4998f3904f 95eae108b356d3b9 b3405d6e53d78533 29e2116bb66122f1 90f9988b6910dd66 1b936df03d043353 059ee6f20d51f1f4 29933283e282aa22 e026fe9bb0fe7663 0b932ff5ded48970 0b0fdce1136948c0 5f5921d940ac4d89 4f74c0859d7b578a
fQPTC7Eyu560d1Pu,6285a5a5e96fa318 74040f7a547a1375 019a81e5cff1fae5 69901a2aa37c04ba 2b46f01ef9c4e074 b9a8f7fdaf99b1f8 a832710a78b86896 8b746d4c1cc63e36 11f2eab52ae796d4 19ab105a8c3b6619 554d92fb1c4c91ec 09f25402007ae41a 5f4cc1f07645af20 31e88e8283dd420a d341e7f424685a46 880e07236d6f18a9 d29421a453e8b510 e14e82e59435170b e77eb5f5d64d2c14 409b106e2ad34780 7f89b00d3db372f2 d881c4597887ef4f 532fd25e9fc7e432 a3567c3dc8891488 f9df2184af7b94c9 815dd0fe8a441a86 161828060722eb55 ebc30aae70bb0efb 3b9a5dcec7a5fe44 0e8728c44081b7c6 81852f3116a99ce0 2b319eb815819720 2bbeea4761b81572 61e5778a32eebe3a 6f9e65a6704342b9 e328be3affa1d6e8 68b11d78079ca9d0 370e55e5611d5d23 646c3fa9be913b1f e33360abb205e11f bd5c3d29c6c89e39 e698d98ec6295e91 eaf7be6f9fd91082 41995325a47c60c8 46cf39f81e564faa 488e00af0599b923 9bb1b2ff8da2646c 171708e373c580b0 cba53e25f842fe24 9fcf00e45ce6cdf9
KEt9dL8enPBlaI2p,c731260d44390f2c 9490d546ca450357 31dbfb25f82cfba5 dbf68d461df2cf7a f8c601c1f7b5212a 508323d241c69621 43dc11af9db513c3 e658d8682da9aa4c 582534dd0436d312 21e2006620d8175b dded784780a1bf05 c73b592b61507fc4 274819555fd35cf7 cd145b61ee23a91b e30192db04192aec e7d9f74e002eac65 ed88b1a6282aba07 df84f792cd78dfd1 b7de86ad1798eba2 aea420883f075497 c06f8807555f1dc4 38297b67af263e6e adf1611110ee1dd4 a3466940ae4d9f51 d63d5a131e6a4952 19b8017a15cb77c1 bd28d030be94d686 6fb89990db7134d9 ee35dc80c01897bb a0ee1891e0b73ec2 2d1da9e1a481836f f529b5aac9eb6a9d 2999f0116a4a9682 a067814f3d89d9a8 d93768529ca1fb64 2b09c55389a533a4 c3ca24a2c24860f2 31a2a5fd8171b185 defa643743bccaf7 498f1510d2875342 29f72d5d59f41f53 5f28de84b7a6e971 e22b2e2b5c629fa8 b0ec43460f318de5 44968f3ac7ce8a85 b86ffb987a52822e 368f4d2bb1b2e468 c0ad27fd1f271e3e 3280fba983516fc7 7a15c81eb5f0623d
i7uTMVYz9YUEsVNG,2ff76e89f233ff37 6da9f822044a9f1b cb2bf0b594db4ebf 1d9049320149bcbb 8eddc0745ddf4070 8fc95992ae0b8602 544c1a842d95bd46 c0cd7bb4aac55f0f af047adb5f4bdc95 10a9013f2f596224 8334e60e0140d407 471b5edc15163d88 4f6051c1f60762fe aff386531bfd4cfb a1ff097e7a9eabb3 6b1161ef0ab05beb 3ac025ea53807277 24583c3a12e1e95a 8d3a99a32ccad98d e0360e5573e2a7eb 5f9268ab0b986806 dd3077396a37e660 7d33e00401e941ad 4d04978b4736f765 a81782712dfca279 25dd27ff4e6fcee9 ff5b6188550180ad 508116c36df1d2be 910eee2c95563fd8 80d3a866c1ca57fc 7b3ab6be1dda3f4d 85251382335cf0a6 e460102dbe866bf6 241d4a0faee5a27a b2ce7db1e7b1be39 08d83a1eb4dee51e bcf6f04965c6890b 7b482cc91b28a7bc 5fa6ce963fdd1bc7 a3c8ba9daa0ad161 4a0b85ba8f088513 c865ec5815c19a4e bdbd7cd9b52be835 07e3e1805037dc12 08505a06859e34ae 35f4a11fdd5c5922 43fffb5f39b120d6 11c41a18c20b831e 23d24ad1653e9535 93874b1d0c92fa5f
ps7fQG8RdJD2tbTL,37da9b410909b93f 6b0ef1fe4819e65e e4e57597bf62a5fe aecf5aed0a8dbdf1 fb7108590889d497 c543071ac5a13b97 7e61cd8a43daaf18 8e7289ec2ec58ba2 ed5943f320302ac5 2f019fee037a3fe6 810b444d46f674a3 a9b7b42d38baf4c7 1b5b1301c6ea023b aecf4096d164f864 4b1347539836dc18 c9d3c94e059a41b7 0b014745284ba8b5 71b3b1781bca0adc 9e4d93ac25c7271b 4da7880ba61463f4 f38030e2d38a60df 984fb1cf593da087 133f1036d459b4ac 81370328cbae470a 9aa2b63597497499 aa086462ba15b202 82ef2fb8adfa429e aabd0c2e18792747 b01c8c966558b620 fe798f605a018798 d77bd8861a2905f0 10286b2a3c9f90e5 31335c99a1a30de1 cd66e3c322c6c8b5 bda0ecbcf0f0da52 d7775c100a025a9b 2604fb00522a9bee a6d02ec851bae1c8 83fbacbcd489695c 9a1fcc2307fca568 a8c084dab4c69db4 56f5eddb122bab01 21cc6bad99eb5c4c 117788d10c668eb7 2e0b36f828c844cf d86480e06e68ea6c ddd9c4b9a2739e07 9bb2a7617db760fb fc7a37e1a8563702 cdfec4a3d3389a13
bFoGOA7dVOHKQWnh,e065787a7602d941 0e6e643c0be6b6ef e7dc409b1804b6ee 5dd797ddef4fa644 0261daf27c8c81c6 3295f78d1486bbf5 ffd368930fd7c439 9a3fd19087ecc437 3b78b42ba36d9c61 e862d68897e8d7a6 ca641bcbea9af4c2 e79149ff55d7fff6 79019231290ebd86 d59145dd6f4b3a21 e4f80d1c5273334c 8f8553ee61d30508 e32d2a52fab75f36 eb20ca2ccfe5ac72 6e9082f2f1108858 c82c6071bf524846 873127c1b3dd6cfd 427b9a0ccf296f3a 8c9941db4abcaa77 af880e1f5b0c3fa1 bb23c945d6ce3a75 0452bbbdac6c1955 705feaf6dc459576 bb110fef319230b7 3c1177ee706d402d 10346149e67b23ff 50362efacfc23f67 cc65a399728d1bb0 e79fcddff37a4052 a5da3a7383b57be0 3acce2c06591c1b9 bc1a83fc81845ad9 a206fb74ff3cec58 0c324ce8559e0548 c53f121f0f169985 262e659e9bcb076b 16b711b5a98ab13f 56362f459c02c577 8ba49d661aa6859e fdd4ef97c90a42cf b9fe486368c8aaab f82375896147c680 e79a39e93aadb92e 192cdabf7c6b6aa4 d936b00002736f07 1fa83b966ac77393
FyKYKNSNYzYTH1MC,777a1f918f7479bc 98b061ca165369c7 8b5f0b1bc744d616 497cc4f90a8a66c8 b7831c426ae1ddc7 eb1d261f75afc2cd 1366e3072ac138d1 a4ee51d740e7420b 12aaa1a589e1db44 8a9a0ba19b9b15c5 779b4ceb7048c125 978efb5bd0c51e0b 090596399fb27e7e 33c40055de91e0c8 cbad13a5f0a3a1ed 7c298c39f1db300a bac1e727c481d288 28842c738ae198dd 169f8212a44a597b f5b7cea105778a35 27675d47b1419cd5 be78fb65146fbe9a 522a5e0f32332b1c 4574f4d668236ba2 6250aa28da853f33 28fdf773d80883b1 33a93d8540abd056 393582622238ad02 4bb8bcda0f463342 c94172c47376d554 5cec42509f39c8dc a7cca073a52a711f f52ef7870e1f44da fc2b35c4bb629a14 fba7d541ad3aca94 24a77268f412af85 c8b0bfa3e45f96f0 672b2e7833ef06a6 6eb9d3b0f6220adf d984c362b6a0025e f5f399a8ff30eaad 94ff78d751474206 ba8e19cc699f38b9 846f1f19bcb6b9b7 adb8169033162680 5090c82532afd41b 2c5c4d2ce67ceefa a1f03a574611e4ec 66165388f2152a44 dbf54438009114ba
Jin2Vbqe8bYNVhNc,5524aed7ff3ced28 5722e1cf798e014d 47d182d80ee8db9a 56bce1203943ec13 f3b0a0aebb87850a 79f99552df34c113 e976e76a12729ea2 3c24995fa7ad9d0b d23588c2139ef13f 36509afc300d9613 48186aef264620a3 582384754108dc5c 531f1a4e8ec9ff37 fad447540704eedb 4908f546655c8afa 0a6676df5d93b214 783f1ec907363ccd 49e6e775f93e5172 2229f12a014e5024 e2dacad9de6b5967 bff0e5cccc104191 107099f9db388c5b f3f98cd2222baf04 6ad64ddc8774f190 0d22667cd9a0c70f 2d4fa5cbfbf67e67 e36de520872f1404 94de455c8321cb05 0f92bfddad474f9d 96fae97a000ad1eb ec156717916d21ae 6071897604863bc5 c2e655f2ef27a03b 5a60be8d89e23e5d 582e5dbed4e518ec 39824e8bc32da9b0 0815341203fc0225 a70cc37d2992f0da 4955c20419b8a043 065993c3c4c0f978 c518220aeab7ac77 83d9ed431e4eaed1 20b9093749775a6d f1710308914e53f6 37612696095ded0d 9f45645970202ef8 7192770ef74d5952 0b7b0b058b936e12 154a4b29f62eefcc 229568df3d941137
9D8JhYzezJ0vmQTq,ac4371fd28177aef 98e21c4379e8db89 eed9aaac78227edd 908796cbf5239c44 6bc6e6c3c0722ef5 d9342387952ba76a f8df13bfe46db66b 84f2305ca0f44f47 9f4f3797ec14c304 ba304af1276e7427 8df29ccc72b61990 062ecc729ecbbfbd d8abf2be9efb6f47 9b8e4609151c6529 8ed90fc05f0de41f bc56948ae295e2f4 2abc527f3c794b2e 089dc3b2bab32be9 bac0f1569a304124 46755b14176acfe3 78e52ffcb0e9d11d 27fa99b37ef757cb f65e5982ca3121dc 9cf69081707a4803 9bac17c520ea8c31 b31317b0490e4d13 6e98b44c801f8d8f 34259180a9dea24a 6b5cb5e2316159af 5e5155a6ce0eb24b 2f318afa95007933 e04832230e5dd6bf f695a91a9cb98da9 b37f2129688bab02 fe3b225452d52947 2430ab530384588d 7940e56a60d33cb3 32cf23c8efe4fd5a 1c95ff5d98946a7e 2035dbdcf2e0a436 53900f00234286dc 2081afe564cbb443 c0c1452790a4d988 6f6a4009edb50507 a528dd83f4a1013e c82904bd954c12f7 2b43c91b1fe3317e 3f30dde67efaf907 f1e9ea4ae1fd6e64 a9548dfc09049a07
